inv_id,acct_id,inv_total,inv_items,acct_age,number_of_inv120,cum_tot_inv_acct,is_late
5997,119,200427.78,5,1104,24,63,0
5998,119,101735.03,5,945,28,34,0
5999,119,124174.65,7,872,17,17,0
6000,119,49900.42,2,1152,17,69,0
6001,119,236752.63,9,1085,25,61,0
6002,119,43519.34,4,1006,23,42,0
6003,119,305286.65,8,905,26,26,0
6004,119,181985.36,9,844,9,9,0
6005,119,89682.54,8,1142,17,66,0
6006,119,214626.81,6,1134,21,65,0
6007,120,63937.74,2,1014,20,37,0
6008,120,139995.86,5,1090,17,50,0
6009,120,115326.07,6,807,7,7,0
6010,120,53215.01,3,1010,18,35,0
6011,120,130538.76,8,1044,23,43,0
6012,120,315735.77,8,1010,18,35,0
6013,120,67834.94,3,787,4,4,0
6014,120,66206.98,5,860,14,14,0
6015,120,163617.39,6,781,3,3,0
6016,120,195695.90,7,1072,20,48,0
6017,120,159661.43,5,929,15,23,0
6018,120,44872.40,2,830,10,10,0
6019,120,105556.86,4,926,14,21,0
6020,120,271835.62,9,940,17,25,1
6021,120,127721.14,5,1051,21,45,0
6022,120,119457.80,5,871,14,16,0
6023,120,59594.60,2,828,9,9,0
6024,120,154282.54,5,749,1,1,0
6025,120,77328.79,3,827,8,8,0
6026,120,198936.85,8,1002,16,33,0
6027,120,138239.06,6,799,6,6,0
6028,120,175748.38,6,863,15,15,0
6029,120,90461.29,5,961,19,30,0
6030,120,224599.54,9,933,16,24,0
6031,120,182864.62,9,955,17,28,0
6032,120,97811.29,7,1086,17,49,0
6033,120,190463.51,9,1044,23,43,0
6034,120,169002.46,9,1056,21,46,0
6035,120,115773.29,9,1003,17,34,0
6036,120,175544.09,4,1016,22,39,0
6037,120,100156.94,6,798,5,5,0
6038,120,236685.81,7,1022,22,40,0
6039,120,73301.59,4,1071,19,47,0
6040,120,105306.79,6,918,14,19,0
6041,120,37863.52,3,842,11,11,0
6042,120,166467.31,7,924,13,20,0
6043,120,137618.74,9,957,18,29,0
6044,120,143404.84,8,1041,22,42,0
6045,120,2926.37,2,1014,20,37,0
6046,120,34343.34,2,842,11,11,0
6047,120,61857.65,2,745,0,0,0
6048,120,40978.82,4,896,14,17,0
6049,120,185839.30,7,926,14,21,0
6050,120,31175.73,3,857,13,13,0
6051,120,104290.84,4,752,2,2,0
6052,120,96705.80,3,911,13,18,0
6053,120,111576.55,6,1027,23,41,0
6054,120,47814.68,3,943,18,26,0
6055,120,348584.27,9,965,18,31,0
6056,120,95881.82,6,968,19,32,0
6057,120,186511.71,7,947,19,27,0
6058,121,186183.65,7,1220,12,12,1
6059,121,201950.71,7,1180,5,5,0
6060,121,197910.20,7,1340,21,33,0
6061,121,107248.37,5,1385,21,41,1
6062,121,135221.10,5,1426,24,52,0
6063,121,212967.77,8,1404,24,45,0
6064,121,70183.20,5,1182,6,6,0
6065,121,56548.48,2,1434,24,53,0
6066,121,129338.62,4,1288,16,21,0
6067,121,164497.17,5,1443,25,55,0
6068,121,55836.34,2,1467,26,61,0
6069,121,59110.41,3,1358,19,37,0
6070,121,71035.56,2,1124,0,0,0
6071,121,166662.74,6,1222,14,14,0
6072,121,67777.89,5,1408,26,47,0
6073,121,257446.63,9,1216,10,10,1
6074,121,59034.93,4,1411,26,49,0
6075,121,68311.97,3,1219,11,11,0
6076,121,192366.57,5,1221,13,13,0
6077,121,217298.89,7,1144,1,1,0
6078,121,130784.44,5,1317,21,29,1
6079,121,274008.50,9,1155,3,3,0
6080,121,82198.48,3,1301,18,24,0
6081,121,152055.08,5,1450,24,56,0
6082,121,141804.58,6,1301,18,24,0
6083,121,244561.91,7,1372,21,40,0
6084,121,80311.37,3,1192,7,7,0
6085,121,87088.14,3,1311,21,28,1
6086,121,83035.86,5,1323,21,30,0
6087,121,288776.34,8,1408,26,47,0
6088,121,3860.36,2,1301,18,24,0
6089,121,129507.38,7,1341,21,34,0
6090,121,249715.94,7,1335,22,32,0
6091,121,143997.39,7,1289,17,22,0
6092,121,216131.95,8,1437,25,54,0
6093,121,148792.80,5,1234,17,17,0
6094,121,93847.78,3,1305,20,27,1
6095,121,261076.86,8,1148,2,2,1
6096,121,20051.00,3,1391,22,43,0
6097,121,262857.82,9,1241,18,18,1
6098,121,181568.38,5,1386,22,42,0
6099,121,215488.38,9,1328,21,31,1
6100,121,167510.26,7,1268,18,20,0
6101,121,102533.77,8,1406,25,46,1
6102,121,118709.20,4,1461,24,58,0
6103,121,66135.60,2,1357,18,36,0
6104,121,281285.25,6,1207,9,9,0
6105,121,8545.30,2,1350,18,35,0
6106,121,178303.42,8,1222,14,14,0
6107,121,245667.68,7,1425,24,51,0
6108,121,187813.78,6,1458,24,57,0
6109,121,124792.49,6,1358,19,37,0
6110,121,216134.61,7,1391,22,43,1
6111,121,136281.80,9,1472,26,62,1
6112,121,58634.08,2,1199,8,8,0
6113,121,77567.45,4,1463,24,59,0
6114,121,138475.89,3,1292,18,23,0
6115,121,142081.54,5,1262,18,19,0
6116,121,231562.26,9,1223,16,16,1
6117,121,255054.11,8,1415,26,50,0
6118,121,141866.59,6,1160,4,4,0
6119,121,35625.95,2,1464,25,60,0
6120,121,122675.83,4,1370,20,39,0
6121,122,228342.38,8,1495,18,21,0
6122,122,273347.99,8,1485,16,18,0
6123,122,152272.64,6,1596,15,32,0
6124,122,231156.61,9,1441,12,12,0
6125,122,21367.34,2,1577,17,31,0
6126,122,64787.34,3,1498,19,22,0
6127,122,63796.32,4,1380,5,5,0
6128,122,75920.18,6,1546,17,27,0
6129,122,14244.78,2,1599,16,33,0
6130,122,56797.24,4,1442,13,13,0
6131,122,115276.62,4,1396,6,6,0
6132,122,128135.24,3,1379,4,4,0
6133,122,107199.62,5,1552,17,28,0
6134,122,193241.60,5,1640,10,35,0
6135,122,172610.31,6,1461,14,14,0
6136,122,175743.15,6,1505,17,23,0
6137,122,54949.72,4,1418,9,9,0
6138,122,66541.68,5,1378,3,3,0
6139,122,168571.19,7,1532,18,26,0
6140,122,97574.77,8,1508,18,24,0
6141,122,80696.37,3,1637,9,34,0
6142,122,104479.82,6,1659,9,36,0
6143,122,12365.20,2,1680,9,38,0
6144,122,103739.89,4,1569,15,29,0
6145,122,184464.25,7,1358,1,1,0
6146,122,74639.19,4,1465,15,15,0
6147,122,150075.22,3,1531,17,25,0
6148,122,79357.13,3,1668,9,37,0
6149,122,232319.60,6,1475,15,16,0
6150,122,263468.73,7,1347,0,0,0
6151,122,223140.98,9,1428,10,10,0
6152,122,31540.90,4,1405,7,7,0
6153,122,174375.46,4,1572,16,30,0
6154,122,222103.00,9,1415,8,8,0
6155,122,147570.27,6,1494,18,20,0
6156,122,110179.80,8,1487,17,19,0
6157,122,75250.22,6,1484,15,17,0
6158,122,114232.70,5,1435,11,11,0
6159,122,18277.74,2,1374,2,2,0
6160,123,57422.20,3,1348,26,59,0
6161,123,80442.30,6,1301,25,51,0
6162,123,28127.35,2,1107,15,15,0
6163,123,68903.61,3,1370,24,62,0
6164,123,78427.74,6,1229,17,33,0
6165,123,261894.04,9,1274,20,42,0
6166,123,34026.29,3,1203,17,28,0
6167,123,89622.55,2,1074,6,6,0
6168,123,20885.31,2,1399,23,67,0
6169,123,87801.44,4,1069,4,4,0
6170,123,139693.96,6,1218,20,31,0
6171,123,39198.31,4,1268,19,40,0
6172,123,249240.37,6,1082,9,9,0
6173,123,202009.51,9,1383,25,64,0
6174,123,108021.66,2,1292,22,46,0
6175,123,144573.01,5,1247,18,37,0
6176,123,235739.27,7,1377,25,63,0
6177,123,140962.79,8,1260,17,38,0
6178,123,274260.18,9,1358,24,60,0
6179,123,192012.25,7,1234,19,35,0
6180,123,268886.86,9,1313,27,54,0
6181,123,189754.78,7,1191,20,26,0
6182,123,234031.94,8,1233,18,34,0
6183,123,249834.37,9,1152,21,21,0
6184,123,140209.04,8,1069,4,4,0
6185,123,58369.43,3,1172,23,24,0
6186,123,294062.67,7,1178,22,25,0
6187,123,70060.87,5,1103,13,13,0
6188,123,178024.45,6,1077,7,7,0
6189,123,142462.93,8,1158,22,22,0
6190,123,125881.60,3,1046,0,0,0
6191,123,47796.88,2,1082,9,9,0
6192,123,55379.52,3,1213,19,30,0
6193,123,181695.57,9,1117,17,17,0
6194,123,203601.34,8,1222,21,32,0
6195,123,128058.03,8,1131,19,19,0
6196,123,109342.39,9,1057,2,2,0
6197,123,239217.38,7,1197,20,27,0
6198,123,122189.95,5,1102,11,11,0
6199,123,188184.02,7,1052,1,1,0
6200,123,161043.20,4,1308,27,53,0
6201,123,48394.36,2,1362,25,61,0
6202,123,119734.74,4,1279,21,44,0
6203,123,187137.10,6,1273,19,41,0
6204,123,77270.03,6,1207,18,29,0
6205,123,256598.12,9,1104,14,14,0
6206,123,33495.80,2,1125,18,18,0
6207,123,252963.45,8,1102,11,11,0
6208,123,177343.14,7,1332,26,56,0
6209,123,91225.31,7,1292,22,46,0
6210,123,223665.29,8,1332,26,56,0
6211,123,184960.54,7,1079,8,8,0
6212,123,88044.97,4,1263,18,39,0
6213,123,39442.34,3,1274,20,42,0
6214,123,62064.76,5,1161,23,23,0
6215,123,76971.91,2,1296,24,49,0
6216,123,46294.17,2,1384,25,65,0
6217,123,265810.19,8,1135,20,20,0
6218,123,215491.60,6,1305,26,52,0
6219,123,77796.54,5,1285,21,45,0
6220,123,182446.23,7,1062,3,3,0
6221,123,115950.04,8,1392,25,66,0
6222,123,7991.11,2,1297,25,50,0
6223,123,129716.17,2,1116,16,16,0
6224,123,126989.75,7,1314,28,55,0
6225,123,44489.54,3,1337,27,58,0
6226,123,59235.54,2,1294,23,48,0
6227,123,107669.08,6,1245,18,36,0
6228,124,85357.63,5,927,14,14,0
6229,124,177900.28,6,1105,11,33,0
6230,124,71887.26,3,836,1,1,0
6231,124,19170.57,2,1170,12,42,0
6232,124,241233.17,9,1032,15,26,0
6233,124,151996.96,6,854,4,4,0
6234,124,17914.80,2,916,11,11,0
6235,124,14945.17,2,980,14,21,0
6236,124,93190.98,3,1129,17,40,0
6237,124,252403.17,6,951,15,15,0
6238,124,125550.05,9,1040,14,28,0
6239,124,89749.17,3,968,16,19,0
6240,124,131984.67,8,1124,14,37,0
6241,124,39771.62,2,1095,12,32,0
6242,124,196502.77,9,1045,15,29,0
6243,124,109780.92,9,892,8,8,1
6244,124,44202.34,5,1153,14,41,0
6245,124,97472.62,7,1018,16,25,0
6246,124,210364.48,8,856,6,6,0
6247,124,226290.58,9,880,7,7,0
6248,124,73198.07,2,954,16,16,0
6249,124,112527.14,4,1015,15,24,0
6250,124,180542.77,7,1116,13,35,0
6251,124,67085.19,4,834,0,0,0
6252,124,77965.76,2,1038,15,27,0
6253,124,92201.81,4,1092,11,31,0
6254,124,121611.91,6,1124,14,37,0
6255,124,44167.88,2,854,4,4,0
6256,124,98101.20,3,843,2,2,0
6257,124,74435.67,3,962,15,17,0
6258,124,56411.71,5,919,12,12,0
6259,124,133036.10,5,1118,14,36,0
6260,124,57391.70,3,852,3,3,0
6261,124,53234.88,2,965,15,18,0
6262,124,152292.73,8,1014,14,23,0
6263,124,56106.67,3,904,9,9,0
6264,124,36096.02,4,977,13,20,0
6265,124,206506.87,9,1114,12,34,0
6266,124,29625.20,2,919,12,12,0
6267,124,125137.96,4,1124,14,37,0
6268,124,86238.64,3,1186,12,43,0
6269,124,208509.64,7,910,10,10,0
6270,124,150592.39,9,1002,14,22,0
6271,124,127788.13,8,1059,15,30,0
6272,125,109321.07,7,973,0,0,1
6273,125,154779.87,6,1058,1,1,0
6274,125,238888.31,9,1144,1,2,1
6275,126,151730.65,4,1159,2,6,1
6276,126,163251.56,4,1128,1,5,1
6277,126,138605.54,4,905,2,2,0
6278,126,170676.58,6,869,1,1,1
6279,126,245792.30,6,861,0,0,1
6280,126,191936.48,6,1125,0,4,1
6281,126,109871.05,5,925,3,3,1
6282,127,201143.51,8,796,26,47,0
6283,127,78308.63,4,603,1,1,0
6284,127,146637.30,9,819,33,57,0
6285,127,160550.71,5,822,35,59,0
6286,127,136433.99,6,738,24,32,0
6287,127,195716.40,7,909,33,79,0
6288,127,29233.97,2,646,16,16,0
6289,127,64468.45,4,629,10,10,0
6290,127,299510.93,8,941,24,83,0
6291,127,65048.58,5,686,22,22,0
6292,127,210923.67,7,811,31,54,0
6293,127,75927.30,3,859,37,70,0
6294,127,215126.15,7,638,13,13,0
6295,127,43219.74,2,905,32,77,0
6296,127,94194.93,4,603,1,1,0
6297,127,190744.86,8,797,27,48,0
6298,127,37978.74,2,767,22,39,0
6299,127,85577.75,3,811,31,54,0
6300,127,116319.52,4,622,9,9,0
6301,127,133985.62,7,878,40,75,0
6302,127,49996.40,3,759,21,35,0
6303,127,150357.06,7,769,23,40,0
6304,127,41707.14,6,897,31,76,0
6305,127,204347.38,9,827,36,60,0
6306,127,113108.98,2,942,25,84,0
6307,127,226643.62,9,905,32,77,0
6308,127,215675.52,8,863,38,71,0
6309,127,71999.11,6,794,25,46,0
6310,127,299531.41,9,955,22,87,0
6311,127,232427.52,9,834,39,64,1
6312,127,268778.85,7,658,17,17,0
6313,127,190871.31,7,670,19,19,0
6314,127,218522.71,9,607,4,4,0
6315,127,93829.93,4,776,27,44,0
6316,127,148275.66,3,721,24,25,0
6317,127,154693.15,6,607,4,4,0
6318,127,86448.03,6,727,23,27,0
6319,127,116497.61,8,867,40,73,1
6320,127,39242.54,3,751,23,34,0
6321,127,179627.50,7,691,23,23,0
6322,127,84443.08,5,645,15,15,0
6323,127,177274.26,9,801,27,49,0
6324,127,80469.00,4,634,12,12,0
6325,127,65076.72,5,835,40,65,0
6326,127,117707.68,8,775,26,43,0
6327,127,236838.02,7,612,6,6,0
6328,127,242403.77,8,949,24,86,0
6329,127,150131.30,4,959,25,91,0
6330,127,132061.72,4,764,22,37,0
6331,127,84955.29,4,843,41,67,0
6332,127,92974.91,5,730,23,29,0
6333,127,151114.97,6,828,37,61,0
6334,127,178141.87,4,810,30,53,0
6335,127,204285.48,7,598,0,0,0
6336,127,110715.25,3,957,23,89,0
6337,127,164443.14,7,807,28,51,0
6338,127,205313.68,8,759,21,35,0
6339,127,56914.08,2,772,25,42,0
6340,127,269628.50,9,957,23,89,0
6341,127,168205.56,6,737,23,31,0
6342,127,134138.26,7,604,3,3,0
6343,127,261121.06,8,735,22,30,0
6344,127,223280.17,4,936,26,82,0
6345,127,45909.38,3,820,34,58,0
6346,127,219528.73,8,829,38,62,0
6347,127,365304.77,9,709,24,24,0
6348,127,268089.73,9,785,26,45,0
6349,127,138124.07,4,726,22,26,0
6350,127,56849.61,5,680,21,21,0
6351,127,136122.19,6,804,28,50,0
6352,127,170780.95,5,771,24,41,0
6353,127,210214.97,8,660,18,18,0
6354,127,219663.44,7,945,25,85,0
6355,127,61708.07,2,612,6,6,0
6356,127,124065.75,7,671,20,20,0
6357,127,174521.64,7,818,32,56,0
6358,127,97317.12,4,910,34,80,0
6359,127,61114.02,5,961,25,92,0
6360,127,160834.41,6,840,41,66,0
6361,127,83605.06,5,639,14,14,0
6362,127,233592.79,9,809,29,52,0
6363,127,249568.90,9,928,29,81,0
6364,127,146995.04,4,956,22,88,0
6365,127,13686.37,2,846,42,68,0
6366,127,129340.14,6,877,39,74,0
6367,127,189396.24,6,747,23,33,0
6368,127,239284.84,9,833,38,63,0
6369,127,205813.68,8,631,11,11,0
6370,127,102449.55,4,765,23,38,0
6371,127,31764.78,2,858,37,69,0
6372,127,332633.58,7,621,8,8,0
6373,127,122479.38,6,729,22,28,0
6374,127,151768.52,6,863,38,71,0
6375,128,178954.48,9,862,25,72,0
6376,128,155741.40,5,522,3,3,0
6377,128,232869.70,9,845,20,67,0
6378,128,198924.04,3,567,11,11,0
6379,128,51178.51,2,762,23,51,0
6380,128,183386.36,7,780,22,53,0
6381,128,86899.98,3,681,26,37,0
6382,128,339507.51,9,669,25,34,0
6383,128,152989.44,5,812,19,60,0
6384,128,178827.33,7,829,19,65,0
6385,128,173000.45,8,780,22,53,0
6386,128,90029.74,6,536,8,8,0
6387,128,51579.52,3,796,21,57,0
6388,128,148647.51,6,631,24,26,0
6389,128,173580.46,5,700,27,44,0
6390,128,34560.14,3,723,25,46,0
6391,128,192524.22,6,756,22,49,0
6392,128,123514.89,3,645,23,28,0
6393,128,93441.89,6,683,27,38,0
6394,128,21769.47,2,525,5,5,0
6395,128,211052.79,9,594,18,18,0
6396,128,145270.68,5,523,4,4,0
6397,128,138623.96,9,760,23,50,0
6398,128,124292.76,6,601,20,20,0
6399,128,384301.24,9,640,24,27,0
6400,128,151233.52,3,851,23,70,0
6401,128,275754.74,8,828,18,64,0
6402,128,64293.81,2,848,21,68,0
6403,128,202519.80,8,795,20,56,0
6404,128,67123.18,3,853,24,71,0
6405,128,34936.02,2,617,22,22,0
6406,128,27331.44,4,705,28,45,0
6407,128,128226.48,8,501,0,0,0
6408,128,15231.74,3,568,12,12,0
6409,128,63660.76,3,840,20,66,0
6410,128,275469.55,7,578,16,16,0
6411,128,90350.30,2,753,21,48,0
6412,128,136820.16,5,817,17,61,0
6413,128,202154.40,9,683,27,38,0
6414,128,29516.17,3,534,7,7,0
6415,128,19878.20,2,591,17,17,0
6416,128,203601.15,6,817,17,61,0
6417,128,130554.69,6,508,1,1,0
6418,128,131870.29,6,661,22,31,0
6419,128,131533.62,5,646,23,29,0
6420,128,179242.52,9,695,28,43,0
6421,128,113338.22,3,597,19,19,0
6422,128,20915.38,3,527,6,6,0
6423,128,199528.85,7,677,25,36,0
6424,128,31475.32,2,749,22,47,0
6425,128,167603.76,6,511,2,2,0
6426,128,132139.65,5,570,14,14,0
6427,128,137563.31,5,663,24,33,0
6428,128,69901.51,5,661,22,31,0
6429,128,31822.91,3,552,9,9,0
6430,128,187454.79,6,797,22,58,0
6431,128,127239.45,7,804,19,59,0
6432,128,117078.17,3,826,17,63,0
6433,128,130762.55,5,556,10,10,0
6434,128,145809.79,8,694,26,41,0
6435,128,139399.14,5,630,23,25,0
6436,128,45120.79,4,673,25,35,0
6437,128,139535.42,8,771,22,52,0
6438,128,244433.88,4,575,15,15,0
6439,128,45365.27,7,657,21,30,0
6440,128,233311.51,6,694,26,41,0
6441,128,190299.75,8,622,22,23,1
6442,128,83140.44,4,794,19,55,0
6443,128,281278.88,9,690,26,40,0
6444,128,285620.12,9,624,23,24,0
6445,128,75217.75,4,616,21,21,0
6446,128,66509.11,2,568,12,12,0
6447,128,155323.26,8,849,22,69,0
6448,129,66516.96,2,1159,17,29,0
6449,129,17804.09,2,1087,17,19,0
6450,129,69725.70,5,1078,16,16,0
6451,129,57721.05,2,1188,17,32,0
6452,129,166125.41,5,1137,19,27,0
6453,129,14001.28,4,1204,18,36,0
6454,129,119896.37,6,1247,14,40,1
6455,129,146356.66,8,1299,15,47,1
6456,129,47014.48,2,1089,20,22,0
6457,129,214945.46,7,1088,19,21,1
6458,129,54458.26,3,1251,15,41,0
6459,129,95632.96,8,1017,8,8,0
6460,129,42135.49,3,1228,14,39,0
6461,129,62165.65,3,1292,15,46,0
6462,129,76535.36,5,1078,16,16,0
6463,129,166346.77,5,1093,22,24,1
6464,129,43350.24,3,1004,7,7,0
6465,129,113830.44,5,1057,13,13,0
6466,129,33569.72,3,1090,21,23,0
6467,129,155453.12,8,1131,18,26,1
6468,129,87759.08,4,1282,15,45,0
6469,129,204152.21,5,1087,17,19,0
6470,129,173709.84,4,1273,13,42,0
6471,129,299244.44,9,1168,18,30,1
6472,129,279078.32,6,996,5,5,0
6473,129,189494.06,7,973,2,2,1
6474,129,49708.35,2,1032,10,10,0
6475,129,107420.73,5,1027,9,9,0
6476,129,138979.31,3,1281,14,44,0
6477,129,130301.48,5,1000,6,6,0
6478,129,60281.14,4,1085,17,18,0
6479,129,29678.84,2,1201,17,35,0
6480,129,126342.86,4,1221,13,38,0
6481,129,269406.96,9,1147,19,28,1
6482,129,176811.10,8,1279,14,43,0
6483,129,100725.07,8,1317,13,48,1
6484,129,172072.57,8,1191,19,34,1
6485,129,216187.79,8,1188,17,32,1
6486,129,83827.37,9,1211,13,37,1
6487,129,73414.53,7,1064,14,14,0
6488,129,245232.51,7,1178,17,31,0
6489,129,86194.61,8,1077,15,15,1
6490,129,149750.97,7,974,3,3,0
6491,129,84771.24,7,995,4,4,1
6492,129,134616.11,7,1033,11,11,1
6493,129,218314.33,8,1114,21,25,1
6494,129,39303.49,3,965,1,1,0
6495,129,183303.39,9,1053,12,12,1
6496,129,171687.02,3,958,0,0,1
6497,130,255114.23,9,1679,3,9,1
6498,130,91840.66,4,1472,4,4,0
6499,130,65870.89,4,1499,3,5,0
6500,130,89437.88,8,1562,2,6,0
6501,130,118467.43,7,1430,3,3,0
6502,130,126757.76,9,1357,1,1,0
6503,130,138317.79,8,1650,2,8,1
6504,130,187284.57,8,1352,0,0,1
6505,130,224244.95,7,1612,2,7,0
6506,130,225604.99,7,1401,2,2,0
6507,130,252981.53,9,1710,3,10,1
6508,131,155770.29,9,551,6,7,1
6509,131,60338.42,3,508,5,5,0
6510,131,193283.21,8,488,4,4,1
6511,131,89452.81,2,432,2,2,0
6512,131,181586.06,6,746,3,14,1
6513,131,123703.61,7,421,0,0,1
6514,131,292221.87,8,570,5,9,1
6515,131,59495.16,4,556,5,8,1
6516,131,67219.92,5,431,1,1,1
6517,131,193025.43,8,745,2,13,1
6518,131,78835.12,4,694,2,12,1
6519,131,99207.88,4,523,6,6,1
6520,131,111898.43,6,605,6,10,0
6521,131,160555.68,6,633,5,11,1
6522,131,134741.58,5,439,3,3,1
6523,132,106651.17,3,1387,3,3,1
6524,132,195336.82,6,1402,4,4,1
6525,132,263799.97,5,1490,7,9,1
6526,132,59067.21,8,1568,7,13,1
6527,132,151198.07,4,1544,5,11,1
6528,132,94727.35,5,1346,0,0,1
6529,132,102269.51,3,1558,6,12,0
6530,132,119308.82,2,1472,6,7,0
6531,132,197940.91,9,1652,5,16,1
6532,132,161473.32,8,1506,7,10,1
6533,132,220543.95,8,1413,5,5,1
6534,132,163076.25,7,1672,6,18,1
6535,132,108900.21,3,1649,4,15,0
6536,132,73678.74,2,1355,1,1,0
6537,132,103360.28,2,1637,3,14,0
6538,132,122485.27,5,1460,6,6,1
6539,132,48626.20,2,1479,6,8,0
6540,132,132599.41,5,1660,6,17,1
6541,132,129135.26,4,1370,2,2,0
6542,133,221936.36,8,1404,0,0,0
6543,134,97803.09,3,877,30,40,0
6544,134,63326.90,5,965,30,64,0
6545,134,109236.13,7,1023,31,77,0
6546,134,124549.28,4,999,28,70,0
6547,134,170457.59,7,836,28,32,0
6548,134,20159.99,2,943,29,55,0
6549,134,283226.19,8,1042,31,80,0
6550,134,12556.81,2,802,19,19,0
6551,134,109316.82,4,787,18,18,0
6552,134,102803.11,2,775,14,14,0
6553,134,76289.38,4,810,21,21,0
6554,134,206089.32,8,1054,28,82,0
6555,134,105980.40,5,952,29,60,0
6556,134,71802.07,4,821,24,25,0
6557,134,124991.20,3,749,8,8,0
6558,134,58117.30,5,814,22,22,0
6559,134,185106.79,8,916,29,48,0
6560,134,61769.94,2,776,16,16,0
6561,134,203094.37,6,887,31,43,0
6562,134,226874.89,9,1035,30,78,0
6563,134,251935.00,9,868,29,37,0
6564,134,238800.34,7,902,27,44,0
6565,134,212989.54,8,927,31,51,0
6566,134,64889.62,3,704,2,2,0
6567,134,188379.60,6,976,29,65,0
6568,134,264412.53,9,756,9,9,0
6569,134,126683.77,6,772,13,13,0
6570,134,170862.94,4,808,20,20,0
6571,134,173325.49,5,902,27,44,0
6572,134,247252.47,7,1055,28,83,0
6573,134,116966.50,3,814,22,22,0
6574,134,43563.16,2,929,31,52,0
6575,134,13060.02,2,697,0,0,0
6576,134,76158.11,3,1000,29,71,0
6577,134,65177.99,4,875,30,39,0
6578,134,171117.05,9,818,23,24,0
6579,134,226934.87,8,855,28,35,0
6580,134,73874.14,3,923,30,50,0
6581,134,86811.58,6,702,1,1,0
6582,134,191467.71,6,1009,30,74,0
6583,134,115345.38,7,1039,30,79,0
6584,134,82973.90,4,775,14,14,0
6585,134,281592.06,8,767,12,12,0
6586,134,63048.78,2,878,31,41,0
6587,134,133450.45,9,929,31,52,0
6588,134,261395.07,9,986,30,67,0
6589,134,35001.57,3,727,5,5,0
6590,134,61705.77,5,717,4,4,0
6591,134,61553.23,3,830,26,29,0
6592,134,190851.46,7,727,5,5,0
6593,134,178364.03,7,1061,29,84,0
6594,134,129876.69,4,1007,30,73,0
6595,134,140242.71,6,934,32,54,0
6596,134,355721.65,8,955,30,62,0
6597,134,129324.98,7,1004,30,72,0
6598,134,50206.29,3,922,30,49,0
6599,134,207239.56,7,987,31,68,0
6600,134,97540.58,2,948,30,58,0
6601,134,84883.97,2,827,24,27,0
6602,134,205665.52,9,868,29,37,0
6603,134,21506.30,2,744,7,7,0
6604,134,78170.82,6,829,25,28,0
6605,134,180738.08,7,954,29,61,0
6606,134,39612.50,2,906,28,46,0
6607,134,141834.38,6,762,10,10,0
6608,134,74994.23,3,845,29,34,0
6609,134,124890.08,2,910,28,47,0
6610,134,62857.99,6,832,28,31,0
6611,134,254675.46,7,865,28,36,0
6612,134,112529.35,5,1009,30,74,0
6613,134,26986.90,2,995,30,69,0
6614,134,152552.52,7,984,30,66,0
6615,134,79550.82,5,884,30,42,0
6616,134,213111.42,9,943,29,55,0
6617,134,114188.70,7,1011,32,76,0
6618,134,244884.14,4,712,3,3,0
6619,134,134051.41,5,823,24,26,0
6620,134,159177.99,5,830,26,29,0
6621,134,108362.26,6,951,28,59,0
6622,134,278188.37,9,763,11,11,0
6623,134,131463.98,7,1052,27,81,0
6624,134,18589.81,3,784,17,17,0
6625,134,14656.29,2,947,30,57,0
6626,134,148419.15,7,839,28,33,0
6627,134,61441.15,3,962,29,63,0
6628,135,63964.43,3,1110,23,30,0
6629,135,71841.91,2,1123,27,37,0
6630,135,186808.31,9,1094,22,23,0
6631,135,206911.26,9,1272,32,75,0
6632,135,293855.62,9,1145,28,40,0
6633,135,134682.19,4,974,1,1,0
6634,135,6730.94,2,1252,31,70,0
6635,135,218603.44,6,1228,32,60,0
6636,135,92903.98,4,1000,7,7,0
6637,135,125154.33,3,1202,34,54,0
6638,135,165766.24,6,1251,30,69,0
6639,135,177161.03,7,1040,13,13,0
6640,135,221667.49,9,1049,14,14,1
6641,135,225537.04,9,1323,31,86,0
6642,135,24218.78,2,1322,31,85,0
6643,135,166230.36,8,1089,22,22,0
6644,135,334633.14,9,1290,37,82,0
6645,135,107511.49,5,1182,31,48,0
6646,135,207112.30,7,1232,32,63,0
6647,135,64842.35,5,1035,12,12,0
6648,135,116892.70,7,1181,30,47,1
6649,135,236261.77,7,1094,22,23,0
6650,135,177197.07,9,1273,33,76,0
6651,135,116744.95,4,1144,27,39,0
6652,135,272496.28,9,1191,35,53,1
6653,135,143321.42,7,1235,32,65,0
6654,135,93812.27,3,1020,11,11,0
6655,135,37533.79,3,1249,29,68,0
6656,135,184014.06,7,1217,30,56,0
6657,135,52736.76,2,1002,9,9,0
6658,135,117392.43,7,1330,32,87,0
6659,135,234727.48,8,1016,10,10,0
6660,135,71221.14,2,1221,30,57,0
6661,135,138519.19,6,1171,30,45,0
6662,135,151597.33,3,1087,21,21,0
6663,135,132672.03,5,977,5,5,0
6664,135,95155.02,2,1236,33,66,0
6665,135,142865.77,7,974,1,1,0
6666,135,79355.26,3,1108,21,28,0
6667,135,38912.04,2,1229,32,62,0
6668,135,59007.79,3,1114,25,32,0
6669,135,249705.55,8,981,6,6,0
6670,135,40734.78,5,1330,32,87,0
6671,135,229666.72,5,1059,16,16,0
6672,135,130080.63,4,1210,32,55,0
6673,135,69061.53,3,1000,7,7,0
6674,135,104163.04,3,1051,15,15,0
6675,135,227067.18,7,1117,26,33,0
